phrase,intent,parameters
переключись на беззвучный режим,volume_mute_set,
поставь тишину в салоне,volume_mute_set,
не включай никакую музыку,volume_mute_set,
"Утром запотело лобовое, включи обогрев стекла",defrost_set,
"Раздражает шум в салоне, приглуши музыку",volume_change,
Включи авто режим охлаждения,ac_mode_set,
Подними температуру до комфортной,ac_set,
Включи обдув сидений спереди,seat_vent_set,
Дефрост лобового стекла,defrost_set,
Включи дворники на минимальном режиме,wipers_set,
"Дождь идёт, включи стеклоочистители на среднюю",wipers_set,
Фары включи в ночной режим,headlights_set,
Громкость музыки сделай тише,volume_change,
Переключи радиостанцию на Авторадио,radio_set_station,
Верни назад к прошлому треку,previous_track,
Включи плейлист релакс,play_music,
Включи режим обогрева в авто,ac_mode_set,
Какая сейчас погода за окном?,chitchat,
Проложи маршрут в центр города,nav_start,
Проложи объездной маршрут к офису,nav_start,
Найди USB-источник музыки,media_source_set,
Включи режим дождя для стекол,rain_set,
Настрой климат AUTO,ac_mode_set,
Установи температуру чуть ниже средней,ac_set,
Поменяй положение передних стекол,window_set,
Опусти переднее стекло частично,window_set,
Держи дальний свет на удержании,high_beam_set,
Активируй автоматическую очистку стекол,defrost_set,
Включи режим охлаждения на максимум,ac_mode_set,
Отрегулируй громкость на один уровень,volume_change,
Найди радиостанцию в FM диапазоне,radio_set_station,
Переключи на канал Радио 7,radio_set_station,
Поставь паузу на медиа,media_pause,
Громкость на средний уровень,volume_change,
Громкость на ноль,volume_set,
"Скажи, как идёт трафик за окном",chitchat,
Проложи маршрут через объездной путь,nav_start,
Настрой вентилятор на средний поток,ac_fan_set,
Переключи на радиостанцию FM,radio_set_station,
Поговорим с ассистентом,chitchat,
Опусти окно до середины,window_set,
Вечером проложи маршрут к офису,nav_start,
Найди ближайшую заправку под снегом,nav_start,
Покажи маршрут до магазина — снег идёт,nav_start,
Освети дорогу — ослепляет встречка,high_beam_set,
Подсказать дорогу,chitchat,
Уменьши расход топлива в настройках,ac_mode_set,
Проверить уведомления,chitchat,
Переключи радио на новую волну,radio_set_station,
"Скажи, как дорога",chitchat,
Настрой громкость на пять,volume_set,"{""level"": 5}"
Переключи на радиостанцию NRJ,radio_set_station,"{""station"": ""NRJ""}"
Навигацию к дому,nav_start,
Включи режим обдува,ac_mode_set,
